engine_id,cycle,health_index
1,129,0.3298429319371728
1,130,0.32460732984293195
1,131,0.3193717277486911
1,132,0.31413612565445026
1,133,0.3089005235602094
1,134,0.3036649214659686
1,135,0.29842931937172773
1,136,0.2931937172774869
1,137,0.2879581151832461
1,138,0.28272251308900526
1,139,0.2774869109947644
1,140,0.27225130890052357
1,141,0.2670157068062827
1,142,0.2617801047120419
1,143,0.25654450261780104
1,144,0.2513089005235602
1,145,0.24607329842931938
1,146,0.24083769633507854
1,147,0.2356020942408377
1,148,0.23036649214659685
1,149,0.225130890052356
1,150,0.2198952879581152
1,151,0.21465968586387435
1,152,0.2094240837696335
1,153,0.20418848167539266
1,154,0.19895287958115182
1,155,0.193717277486911
1,156,0.18848167539267016
1,157,0.18324607329842932
1,158,0.17801047120418848
1,159,0.17277486910994763
1,160,0.16753926701570682
1,161,0.16230366492146597
1,162,0.15706806282722513
1,163,0.1518324607329843
1,164,0.14659685863874344
1,165,0.14136125654450263
1,166,0.13612565445026178
1,167,0.13089005235602094
1,168,0.1256544502617801
1,169,0.12041884816753927
1,170,0.11518324607329843
1,171,0.1099476439790576
1,172,0.10471204188481675
1,173,0.09947643979057591
1,174,0.09424083769633508
1,175,0.08900523560209424
1,176,0.08376963350785341
1,177,0.07853403141361257
1,178,0.07329842931937172
1,179,0.06806282722513089
1,180,0.06282722513089005
1,181,0.05759162303664921
1,182,0.05235602094240838
1,183,0.04712041884816754
1,184,0.041884816753926704
1,185,0.03664921465968586
1,186,0.031413612565445025
1,187,0.02617801047120419
1,188,0.020942408376963352
1,189,0.015706806282722512
1,190,0.010471204188481676
1,191,0.005235602094240838
1,192,0.0
2,1,1.0
2,2,0.9965034965034965
2,3,0.993006993006993
2,4,0.9895104895104895
2,5,0.986013986013986
2,6,0.9825174825174825
2,7,0.9790209790209791
2,8,0.9755244755244755
2,9,0.972027972027972
2,10,0.9685314685314685
2,11,0.965034965034965
2,12,0.9615384615384616
2,13,0.958041958041958
2,14,0.9545454545454546
2,15,0.951048951048951
2,16,0.9475524475524476
2,17,0.9440559440559441
2,18,0.9405594405594405
2,19,0.9370629370629371
2,20,0.9335664335664335
2,21,0.9300699300699301
2,22,0.9265734265734266
2,23,0.9230769230769231
2,24,0.9195804195804196
2,25,0.916083916083916
2,26,0.9125874125874126
2,27,0.9090909090909091
2,28,0.9055944055944056
2,29,0.9020979020979021
2,30,0.8986013986013986
2,31,0.8951048951048951
2,32,0.8916083916083916
2,33,0.8881118881118881
2,34,0.8846153846153846
2,35,0.8811188811188811
2,36,0.8776223776223776
2,37,0.8741258741258742
2,38,0.8706293706293706
2,39,0.8671328671328671
2,40,0.8636363636363636
2,41,0.8601398601398601
2,42,0.8566433566433567
2,43,0.8531468531468531
2,44,0.8496503496503497
2,45,0.8461538461538461
2,46,0.8426573426573427
2,47,0.8391608391608392
2,48,0.8356643356643356
2,49,0.8321678321678322
2,50,0.8286713286713286
2,51,0.8251748251748252
2,52,0.8216783216783217
2,53,0.8181818181818182
2,54,0.8146853146853147
2,55,0.8111888111888111
2,56,0.8076923076923077
2,57,0.8041958041958042
2,58,0.8006993006993007
2,59,0.7972027972027972
2,60,0.7937062937062938
2,61,0.7902097902097902
2,62,0.7867132867132867
2,63,0.7832167832167832
2,64,0.7797202797202797
2,65,0.7762237762237763
2,66,0.7727272727272727
2,67,0.7692307692307693
2,68,0.7657342657342657
2,69,0.7622377622377622
2,70,0.7587412587412588
2,71,0.7552447552447552
2,72,0.7517482517482518
2,73,0.7482517482517482
2,74,0.7447552447552448
2,75,0.7412587412587412
2,76,0.7377622377622378
2,77,0.7342657342657343
2,78,0.7307692307692307
2,79,0.7272727272727273
2,80,0.7237762237762237
2,81,0.7202797202797203
2,82,0.7167832167832168
2,83,0.7132867132867133
2,84,0.7097902097902098
2,85,0.7062937062937062
2,86,0.7027972027972028
2,87,0.6993006993006993
2,88,0.6958041958041958
2,89,0.6923076923076923
2,90,0.6888111888111889
2,91,0.6853146853146853
2,92,0.6818181818181818
2,93,0.6783216783216783
2,94,0.6748251748251748
2,95,0.6713286713286714
2,96,0.6678321678321678
2,97,0.6643356643356644
2,98,0.6608391608391608
2,99,0.6573426573426573
2,100,0.6538461538461539
2,101,0.6503496503496503
2,102,0.6468531468531469
2,103,0.6433566433566433
2,104,0.6398601398601399
2,105,0.6363636363636364
2,106,0.6328671328671329
2,107,0.6293706293706294
2,108,0.6258741258741258
2,109,0.6223776223776224
2,110,0.6188811188811189
2,111,0.6153846153846154
2,112,0.6118881118881119
2,113,0.6083916083916084
2,114,0.6048951048951049
2,115,0.6013986013986014
2,116,0.5979020979020979
2,117,0.5944055944055944
2,118,0.5909090909090909
2,119,0.5874125874125874
2,120,0.583916083916084
2,121,0.5804195804195804
2,122,0.5769230769230769
2,123,0.5734265734265734
2,124,0.5699300699300699
2,125,0.5664335664335665
2,126,0.5629370629370629
2,127,0.5594405594405595
2,128,0.5559440559440559
2,129,0.5524475524475524
2,130,0.548951048951049
2,131,0.5454545454545454
2,132,0.541958041958042
2,133,0.5384615384615384
2,134,0.534965034965035
2,135,0.5314685314685315
2,136,0.527972027972028
2,137,0.5244755244755245
2,138,0.5209790209790209
2,139,0.5174825174825175
2,140,0.513986013986014
2,141,0.5104895104895105
2,142,0.506993006993007
2,143,0.5034965034965035
2,144,0.5
2,145,0.4965034965034965
2,146,0.493006993006993
2,147,0.48951048951048953
2,148,0.486013986013986
2,149,0.4825174825174825
2,150,0.479020979020979
2,151,0.4755244755244755
2,152,0.47202797202797203
2,153,0.46853146853146854
2,154,0.46503496503496505
2,155,0.46153846153846156
2,156,0.458041958041958
2,157,0.45454545454545453
2,158,0.45104895104895104
2,159,0.44755244755244755
2,160,0.44405594405594406
2,161,0.4405594405594406
2,162,0.4370629370629371
2,163,0.43356643356643354
2,164,0.43006993006993005
2,165,0.42657342657342656
2,166,0.4230769230769231
2,167,0.4195804195804196
2,168,0.4160839160839161
2,169,0.4125874125874126
2,170,0.4090909090909091
2,171,0.40559440559440557
2,172,0.4020979020979021
2,173,0.3986013986013986
2,174,0.3951048951048951
2,175,0.3916083916083916
2,176,0.3881118881118881
2,177,0.38461538461538464
2,178,0.3811188811188811
2,179,0.3776223776223776
2,180,0.3741258741258741
2,181,0.3706293706293706
2,182,0.36713286713286714
2,183,0.36363636363636365
2,184,0.36013986013986016
2,185,0.35664335664335667
2,186,0.3531468531468531
2,187,0.34965034965034963
2,188,0.34615384615384615
2,189,0.34265734265734266
2,190,0.33916083916083917
2,191,0.3356643356643357
2,192,0.3321678321678322
2,193,0.32867132867132864
2,194,0.32517482517482516
2,195,0.32167832167832167
2,196,0.3181818181818182
2,197,0.3146853146853147
2,198,0.3111888111888112
2,199,0.3076923076923077
2,200,0.3041958041958042
2,201,0.3006993006993007
2,202,0.2972027972027972
2,203,0.2937062937062937
2,204,0.2902097902097902
2,205,0.2867132867132867
2,206,0.28321678321678323
2,207,0.27972027972027974
2,208,0.2762237762237762
2,209,0.2727272727272727
2,210,0.2692307692307692
2,211,0.26573426573426573
2,212,0.26223776223776224
2,213,0.25874125874125875
2,214,0.25524475524475526
2,215,0.2517482517482518
2,216,0.24825174825174826
2,217,0.24475524475524477
2,218,0.24125874125874125
2,219,0.23776223776223776
2,220,0.23426573426573427
2,221,0.23076923076923078
2,222,0.22727272727272727
2,223,0.22377622377622378
2,224,0.2202797202797203
2,225,0.21678321678321677
2,226,0.21328671328671328
2,227,0.2097902097902098
2,228,0.2062937062937063
2,229,0.20279720279720279
2,230,0.1993006993006993
2,231,0.1958041958041958
2,232,0.19230769230769232
2,233,0.1888111888111888
2,234,0.1853146853146853
2,235,0.18181818181818182
2,236,0.17832167832167833
2,237,0.17482517482517482
2,238,0.17132867132867133
2,239,0.16783216783216784
2,240,0.16433566433566432
2,241,0.16083916083916083
2,242,0.15734265734265734
2,243,0.15384615384615385
2,244,0.15034965034965034
2,245,0.14685314685314685
2,246,0.14335664335664336
2,247,0.13986013986013987
2,248,0.13636363636363635
2,249,0.13286713286713286
2,250,0.12937062937062938
2,251,0.1258741258741259
2,252,0.12237762237762238
2,253,0.11888111888111888
2,254,0.11538461538461539
2,255,0.11188811188811189
2,256,0.10839160839160839
2,257,0.1048951048951049
2,258,0.10139860139860139
2,259,0.0979020979020979
2,260,0.0944055944055944
2,261,0.09090909090909091
2,262,0.08741258741258741
2,263,0.08391608391608392
2,264,0.08041958041958042
2,265,0.07692307692307693
2,266,0.07342657342657342
2,267,0.06993006993006994
2,268,0.06643356643356643
2,269,0.06293706293706294
2,270,0.05944055944055944
2,271,0.055944055944055944
2,272,0.05244755244755245
2,273,0.04895104895104895
2,274,0.045454545454545456
2,275,0.04195804195804196
2,276,0.038461538461538464
2,277,0.03496503496503497
2,278,0.03146853146853147
2,279,0.027972027972027972
2,280,0.024475524475524476
2,281,0.02097902097902098
2,282,0.017482517482517484
2,283,0.013986013986013986
2,284,0.01048951048951049
2,285,0.006993006993006993
2,286,0.0034965034965034965
2,287,0.0
3,1,1.0
3,2,0.9943820224719101
3,3,0.9887640449438202
3,4,0.9831460674157303
3,5,0.9775280898876404
3,6,0.9719101123595506
3,7,0.9662921348314607
3,8,0.9606741573033708
3,9,0.9550561797752809
3,10,0.949438202247191
3,11,0.9438202247191011
3,12,0.9382022471910112
3,13,0.9325842696629213
3,14,0.9269662921348315
3,15,0.9213483146067416
3,16,0.9157303370786517
3,17,0.9101123595505618
3,18,0.9044943820224719
3,19,0.898876404494382
3,20,0.8932584269662921
3,21,0.8876404494382022
3,22,0.8820224719101124
3,23,0.8764044943820225
3,24,0.8707865168539326
3,25,0.8651685393258427
3,26,0.8595505617977528
3,27,0.8539325842696629
3,28,0.848314606741573
3,29,0.8426966292134831
3,30,0.8370786516853933
3,31,0.8314606741573034
3,32,0.8258426966292135
3,33,0.8202247191011236
3,34,0.8146067415730337
3,35,0.8089887640449438
3,36,0.8033707865168539
3,37,0.797752808988764
3,38,0.7921348314606742
3,39,0.7865168539325843
3,40,0.7808988764044944
3,41,0.7752808988764045
3,42,0.7696629213483146
3,43,0.7640449438202247
3,44,0.7584269662921348
3,45,0.7528089887640449
3,46,0.7471910112359551
3,47,0.7415730337078652
3,48,0.7359550561797753
3,49,0.7303370786516854
3,50,0.7247191011235955
3,51,0.7191011235955056
3,52,0.7134831460674157
3,53,0.7078651685393258
3,54,0.702247191011236
3,55,0.6966292134831461
3,56,0.6910112359550562
3,57,0.6853932584269663
3,58,0.6797752808988764
3,59,0.6741573033707865
3,60,0.6685393258426966
3,61,0.6629213483146067
3,62,0.6573033707865169
3,63,0.651685393258427
3,64,0.6460674157303371
3,65,0.6404494382022472
3,66,0.6348314606741573
3,67,0.6292134831460674
3,68,0.6235955056179775
3,69,0.6179775280898876
3,70,0.6123595505617978
3,71,0.6067415730337079
3,72,0.601123595505618
3,73,0.5955056179775281
3,74,0.5898876404494382
3,75,0.5842696629213483
3,76,0.5786516853932584
3,77,0.5730337078651685
3,78,0.5674157303370787
3,79,0.5617977528089888
3,80,0.5561797752808989
3,81,0.550561797752809
3,82,0.5449438202247191
3,83,0.5393258426966292
3,84,0.5337078651685393
3,85,0.5280898876404494
3,86,0.5224719101123596
3,87,0.5168539325842697
3,88,0.5112359550561798
3,89,0.5056179775280899
3,90,0.5
3,91,0.4943820224719101
3,92,0.4887640449438202
3,93,0.48314606741573035
3,94,0.47752808988764045
3,95,0.47191011235955055
3,96,0.46629213483146065
3,97,0.4606741573033708
3,98,0.4550561797752809
3,99,0.449438202247191
3,100,0.4438202247191011
3,101,0.43820224719101125
3,102,0.43258426966292135
3,103,0.42696629213483145
3,104,0.42134831460674155
3,105,0.4157303370786517
3,106,0.4101123595505618
3,107,0.4044943820224719
3,108,0.398876404494382
3,109,0.39325842696629215
3,110,0.38764044943820225
3,111,0.38202247191011235
3,112,0.37640449438202245
3,113,0.3707865168539326
3,114,0.3651685393258427
3,115,0.3595505617977528
3,116,0.3539325842696629
3,117,0.34831460674157305
3,118,0.34269662921348315
3,119,0.33707865168539325
3,120,0.33146067415730335
3,121,0.3258426966292135
3,122,0.3202247191011236
3,123,0.3146067415730337
3,124,0.3089887640449438
3,125,0.30337078651685395
3,126,0.29775280898876405
3,127,0.29213483146067415
3,128,0.28651685393258425
3,129,0.2808988764044944
3,130,0.2752808988764045
3,131,0.2696629213483146
3,132,0.2640449438202247
3,133,0.25842696629213485
3,134,0.25280898876404495
3,135,0.24719101123595505
3,136,0.24157303370786518
3,137,0.23595505617977527
3,138,0.2303370786516854
3,139,0.2247191011235955
3,140,0.21910112359550563
3,141,0.21348314606741572
3,142,0.20786516853932585
3,143,0.20224719101123595
3,144,0.19662921348314608
3,145,0.19101123595505617
3,146,0.1853932584269663
3,147,0.1797752808988764
3,148,0.17415730337078653
3,149,0.16853932584269662
3,150,0.16292134831460675
3,151,0.15730337078651685
3,152,0.15168539325842698
3,153,0.14606741573033707
3,154,0.1404494382022472
3,155,0.1348314606741573
3,156,0.12921348314606743
3,157,0.12359550561797752
3,158,0.11797752808988764
3,159,0.11235955056179775
3,160,0.10674157303370786
3,161,0.10112359550561797
3,162,0.09550561797752809
3,163,0.0898876404494382
3,164,0.08426966292134831
3,165,0.07865168539325842
3,166,0.07303370786516854
3,167,0.06741573033707865
3,168,0.06179775280898876
3,169,0.056179775280898875
3,170,0.05056179775280899
3,171,0.0449438202247191
3,172,0.03932584269662921
3,173,0.033707865168539325
3,174,0.028089887640449437
3,175,0.02247191011235955
3,176,0.016853932584269662
3,177,0.011235955056179775
3,178,0.0056179775280898875
3,179,0.0
4,1,1.0
4,2,0.9946808510638298
4,3,0.9893617021276596
4,4,0.9840425531914894
4,5,0.9787234042553191
4,6,0.973404255319149
4,7,0.9680851063829787
4,8,0.9627659574468085
4,9,0.9574468085106383
4,10,0.9521276595744681
4,11,0.9468085106382979
4,12,0.9414893617021277
4,13,0.9361702127659575
4,14,0.9308510638297872
4,15,0.925531914893617
4,16,0.9202127659574468
4,17,0.9148936170212766
4,18,0.9095744680851063
4,19,0.9042553191489362
4,20,0.898936170212766
4,21,0.8936170212765957
4,22,0.8882978723404256
4,23,0.8829787234042553
4,24,0.8776595744680851
4,25,0.8723404255319149
4,26,0.8670212765957447
4,27,0.8617021276595744
4,28,0.8563829787234043
4,29,0.851063829787234
4,30,0.8457446808510638
4,31,0.8404255319148937
4,32,0.8351063829787234
4,33,0.8297872340425532
4,34,0.824468085106383
4,35,0.8191489361702128
4,36,0.8138297872340425
4,37,0.8085106382978723
4,38,0.8031914893617021
4,39,0.7978723404255319
4,40,0.7925531914893617
4,41,0.7872340425531915
4,42,0.7819148936170213
4,43,0.776595744680851
4,44,0.7712765957446809
4,45,0.7659574468085106
4,46,0.7606382978723404
4,47,0.7553191489361702
4,48,0.75
4,49,0.7446808510638298
4,50,0.7393617021276596
4,51,0.7340425531914894
4,52,0.7287234042553191
4,53,0.723404255319149
4,54,0.7180851063829787
4,55,0.7127659574468085
4,56,0.7074468085106383
4,57,0.7021276595744681
4,58,0.6968085106382979
4,59,0.6914893617021277
4,60,0.6861702127659575
4,61,0.6808510638297872
4,62,0.675531914893617
4,63,0.6702127659574468
4,64,0.6648936170212766
4,65,0.6595744680851063
4,66,0.6542553191489362
4,67,0.648936170212766
4,68,0.6436170212765957
4,69,0.6382978723404256
4,70,0.6329787234042553
4,71,0.6276595744680851
4,72,0.6223404255319149
4,73,0.6170212765957447
4,74,0.6117021276595744
4,75,0.6063829787234043
4,76,0.601063829787234
4,77,0.5957446808510638
4,78,0.5904255319148937
4,79,0.5851063829787234
4,80,0.5797872340425532
4,81,0.574468085106383
4,82,0.5691489361702128
4,83,0.5638297872340425
4,84,0.5585106382978723
4,85,0.5531914893617021
4,86,0.5478723404255319
4,87,0.5425531914893617
4,88,0.5372340425531915
4,89,0.5319148936170213
4,90,0.526595744680851
4,91,0.5212765957446809
4,92,0.5159574468085106
4,93,0.5106382978723404
4,94,0.5053191489361702
4,95,0.5
4,96,0.4946808510638298
4,97,0.48936170212765956
4,98,0.48404255319148937
4,99,0.4787234042553192
4,100,0.4734042553191489
4,101,0.46808510638297873
4,102,0.4627659574468085
4,103,0.4574468085106383
4,104,0.4521276595744681
4,105,0.44680851063829785
4,106,0.44148936170212766
4,107,0.43617021276595747
4,108,0.4308510638297872
4,109,0.425531914893617
4,110,0.42021276595744683
4,111,0.4148936170212766
4,112,0.4095744680851064
4,113,0.40425531914893614
4,114,0.39893617021276595
4,115,0.39361702127659576
4,116,0.3882978723404255
4,117,0.3829787234042553
4,118,0.3776595744680851
4,119,0.3723404255319149
4,120,0.3670212765957447
4,121,0.3617021276595745
4,122,0.35638297872340424
4,123,0.35106382978723405
4,124,0.34574468085106386
4,125,0.3404255319148936
4,126,0.3351063829787234
4,127,0.32978723404255317
4,128,0.324468085106383
4,129,0.3191489361702128
4,130,0.31382978723404253
4,131,0.30851063829787234
4,132,0.30319148936170215
4,133,0.2978723404255319
4,134,0.2925531914893617
4,135,0.2872340425531915
4,136,0.28191489361702127
4,137,0.2765957446808511
4,138,0.2712765957446808
4,139,0.26595744680851063
4,140,0.26063829787234044
4,141,0.2553191489361702
4,142,0.25
4,143,0.24468085106382978
4,144,0.2393617021276596
4,145,0.23404255319148937
4,146,0.22872340425531915
4,147,0.22340425531914893
4,148,0.21808510638297873
4,149,0.2127659574468085
4,150,0.2074468085106383
4,151,0.20212765957446807
4,152,0.19680851063829788
4,153,0.19148936170212766
4,154,0.18617021276595744
4,155,0.18085106382978725
4,156,0.17553191489361702
4,157,0.1702127659574468
4,158,0.16489361702127658
4,159,0.1595744680851064
4,160,0.15425531914893617
4,161,0.14893617021276595
4,162,0.14361702127659576
4,163,0.13829787234042554
4,164,0.13297872340425532
4,165,0.1276595744680851
4,166,0.12234042553191489
4,167,0.11702127659574468
4,168,0.11170212765957446
4,169,0.10638297872340426
4,170,0.10106382978723404
4,171,0.09574468085106383
4,172,0.09042553191489362
4,173,0.0851063829787234
4,174,0.0797872340425532
4,175,0.07446808510638298
4,176,0.06914893617021277
4,177,0.06382978723404255
4,178,0.05851063829787234
4,179,0.05319148936170213
4,180,0.047872340425531915
4,181,0.0425531914893617
4,182,0.03723404255319149
4,183,0.031914893617021274
4,184,0.026595744680851064
4,185,0.02127659574468085
4,186,0.015957446808510637
4,187,0.010638297872340425
4,188,0.005319148936170213
4,189,0.0
5,1,1.0
5,2,0.996268656716418
5,3,0.9925373134328358
5,4,0.9888059701492538
5,5,0.9850746268656716
5,6,0.9813432835820896
5,7,0.9776119402985075
5,8,0.9738805970149254
5,9,0.9701492537313433
5,10,0.9664179104477612
5,11,0.9626865671641791
5,12,0.9589552238805971
5,13,0.9552238805970149
5,14,0.9514925373134329
5,15,0.9477611940298507
5,16,0.9440298507462687
5,17,0.9402985074626866
5,18,0.9365671641791045
5,19,0.9328358208955224
5,20,0.9291044776119403
5,21,0.9253731343283582
5,22,0.9216417910447762
5,23,0.917910447761194
5,24,0.914179104477612
5,25,0.9104477611940298
5,26,0.9067164179104478
5,27,0.9029850746268657
5,28,0.8992537313432836
5,29,0.8955223880597015
5,30,0.8917910447761194
5,31,0.8880597014925373
5,32,0.8843283582089553
5,33,0.8805970149253731
5,34,0.8768656716417911
5,35,0.8731343283582089
5,36,0.8694029850746269
5,37,0.8656716417910447
5,38,0.8619402985074627
5,39,0.8582089552238806
5,40,0.8544776119402985
5,41,0.8507462686567164
5,42,0.8470149253731343
5,43,0.8432835820895522
5,44,0.8395522388059702
5,45,0.835820895522388
5,46,0.832089552238806
5,47,0.8283582089552238
5,48,0.8246268656716418
5,49,0.8208955223880597
5,50,0.8171641791044776
5,51,0.8134328358208955
5,52,0.8097014925373134
5,53,0.8059701492537313
5,54,0.8022388059701493
5,55,0.7985074626865671
5,56,0.7947761194029851
5,57,0.7910447761194029
5,58,0.7873134328358209
5,59,0.7835820895522388
5,60,0.7798507462686567
5,61,0.7761194029850746
5,62,0.7723880597014925
5,63,0.7686567164179104
5,64,0.7649253731343284
5,65,0.7611940298507462
5,66,0.7574626865671642
5,67,0.753731343283582
5,68,0.75
5,69,0.746268656716418
5,70,0.7425373134328358
5,71,0.7388059701492538
5,72,0.7350746268656716
5,73,0.7313432835820896
5,74,0.7276119402985075
5,75,0.7238805970149254
5,76,0.7201492537313433
5,77,0.7164179104477612
5,78,0.7126865671641791
5,79,0.7089552238805971
5,80,0.7052238805970149
5,81,0.7014925373134329
5,82,0.6977611940298507
5,83,0.6940298507462687
5,84,0.6902985074626866
5,85,0.6865671641791045
5,86,0.6828358208955224
5,87,0.6791044776119403
5,88,0.6753731343283582
5,89,0.6716417910447762
5,90,0.667910447761194
5,91,0.664179104477612
5,92,0.6604477611940298
5,93,0.6567164179104478
5,94,0.6529850746268657
5,95,0.6492537313432836
5,96,0.6455223880597015
5,97,0.6417910447761194
5,98,0.6380597014925373
5,99,0.6343283582089553
5,100,0.6305970149253731
5,101,0.6268656716417911
5,102,0.6231343283582089
5,103,0.6194029850746269
5,104,0.6156716417910447
5,105,0.6119402985074627
5,106,0.6082089552238806
5,107,0.6044776119402985
5,108,0.6007462686567164
5,109,0.5970149253731343
5,110,0.5932835820895522
5,111,0.5895522388059702
5,112,0.585820895522388
5,113,0.582089552238806
5,114,0.5783582089552238
5,115,0.5746268656716418
5,116,0.5708955223880597
5,117,0.5671641791044776
5,118,0.5634328358208955
5,119,0.5597014925373134
5,120,0.5559701492537313
5,121,0.5522388059701493
5,122,0.5485074626865671
5,123,0.5447761194029851
5,124,0.5410447761194029
5,125,0.5373134328358209
5,126,0.5335820895522388
5,127,0.5298507462686567
5,128,0.5261194029850746
5,129,0.5223880597014925
5,130,0.5186567164179104
5,131,0.5149253731343284
5,132,0.5111940298507462
5,133,0.5074626865671642
5,134,0.503731343283582
5,135,0.5
5,136,0.4962686567164179
5,137,0.4925373134328358
5,138,0.48880597014925375
5,139,0.48507462686567165
5,140,0.48134328358208955
5,141,0.47761194029850745
5,142,0.47388059701492535
5,143,0.4701492537313433
5,144,0.4664179104477612
5,145,0.4626865671641791
5,146,0.458955223880597
5,147,0.4552238805970149
5,148,0.45149253731343286
5,149,0.44776119402985076
5,150,0.44402985074626866
5,151,0.44029850746268656
5,152,0.43656716417910446
5,153,0.43283582089552236
5,154,0.4291044776119403
5,155,0.4253731343283582
5,156,0.4216417910447761
5,157,0.417910447761194
5,158,0.4141791044776119
5,159,0.41044776119402987
5,160,0.40671641791044777
5,161,0.40298507462686567
5,162,0.39925373134328357
5,163,0.39552238805970147
5,164,0.3917910447761194
5,165,0.3880597014925373
5,166,0.3843283582089552
5,167,0.3805970149253731
5,168,0.376865671641791
5,169,0.373134328358209
5,170,0.3694029850746269
5,171,0.3656716417910448
5,172,0.3619402985074627
5,173,0.3582089552238806
5,174,0.35447761194029853
5,175,0.35074626865671643
5,176,0.34701492537313433
5,177,0.34328358208955223
5,178,0.33955223880597013
5,179,0.3358208955223881
5,180,0.332089552238806
5,181,0.3283582089552239
5,182,0.3246268656716418
5,183,0.3208955223880597
5,184,0.31716417910447764
5,185,0.31343283582089554
5,186,0.30970149253731344
5,187,0.30597014925373134
5,188,0.30223880597014924
5,189,0.29850746268656714
5,190,0.2947761194029851
5,191,0.291044776119403
5,192,0.2873134328358209
5,193,0.2835820895522388
5,194,0.2798507462686567
5,195,0.27611940298507465
5,196,0.27238805970149255
5,197,0.26865671641791045
5,198,0.26492537313432835
5,199,0.26119402985074625
5,200,0.2574626865671642
5,201,0.2537313432835821
5,202,0.25
5,203,0.2462686567164179
5,204,0.24253731343283583
5,205,0.23880597014925373
5,206,0.23507462686567165
5,207,0.23134328358208955
5,208,0.22761194029850745
5,209,0.22388059701492538
5,210,0.22014925373134328
5,211,0.21641791044776118
5,212,0.2126865671641791
5,213,0.208955223880597
5,214,0.20522388059701493
5,215,0.20149253731343283
5,216,0.19776119402985073
5,217,0.19402985074626866
5,218,0.19029850746268656
5,219,0.1865671641791045
5,220,0.1828358208955224
5,221,0.1791044776119403
5,222,0.17537313432835822
5,223,0.17164179104477612
5,224,0.16791044776119404
5,225,0.16417910447761194
5,226,0.16044776119402984
5,227,0.15671641791044777
5,228,0.15298507462686567
5,229,0.14925373134328357
5,230,0.1455223880597015
5,231,0.1417910447761194
5,232,0.13805970149253732
5,233,0.13432835820895522
5,234,0.13059701492537312
5,235,0.12686567164179105
5,236,0.12313432835820895
5,237,0.11940298507462686
5,238,0.11567164179104478
5,239,0.11194029850746269
5,240,0.10820895522388059
