engine_id,cycle,sensor_degradation
1,92,0.3096649211337542
1,93,0.3243854218825079
1,94,0.3292687569838724
1,95,0.3371505136920412
1,96,0.3371505136920412
1,97,0.3371505136920412
1,98,0.3371505136920412
1,99,0.3371505136920412
1,100,0.3415768382016172
1,101,0.3455633226686123
1,102,0.3455633226686123
1,103,0.3455633226686123
1,104,0.3455633226686123
1,105,0.3455633226686123
1,106,0.3455633226686123
1,107,0.3455633226686123
1,108,0.3455633226686123
1,109,0.35201182991956925
1,110,0.35201182991956925
1,111,0.3545495848821668
1,112,0.3577254744571793
1,113,0.36567578470775214
1,114,0.36567578470775214
1,115,0.36567578470775214
1,116,0.36567578470775214
1,117,0.36567578470775214
1,118,0.36567578470775214
1,119,0.3817011287720143
1,120,0.40083028933108905
1,121,0.41013873180339655
1,122,0.4165134137550234
1,123,0.42222809644306575
1,124,0.42222809644306575
1,125,0.42222809644306575
1,126,0.42222809644306575
1,127,0.42222809644306575
1,128,0.42222809644306575
1,129,0.42222809644306575
1,130,0.42222809644306575
1,131,0.42222809644306575
1,132,0.42222809644306575
1,133,0.42222809644306575
1,134,0.42222809644306575
1,135,0.42222809644306575
1,136,0.42222809644306575
1,137,0.42222809644306575
1,138,0.42222809644306575
1,139,0.43033568399397754
1,140,0.4349098204734986
1,141,0.4497277335083522
1,142,0.4497277335083522
1,143,0.4658566527502271
1,144,0.4658566527502271
1,145,0.4658566527502271
1,146,0.4658566527502271
1,147,0.47922361524517
1,148,0.47922361524517
1,149,0.4971846474487898
1,150,0.5210089204383436
1,151,0.5356615918606781
1,152,0.5418965945095884
1,153,0.5418965945095884
1,154,0.5418965945095884
1,155,0.5418965945095884
1,156,0.5418965945095884
1,157,0.5418965945095884
1,158,0.5418965945095884
1,159,0.5418965945095884
1,160,0.5657074443363694
1,161,0.5993497425835391
1,162,0.6183681316046501
1,163,0.6183681316046501
1,164,0.6338784287220065
1,165,0.6338784287220065
1,166,0.6338784287220065
1,167,0.6338784287220065
1,168,0.6338784287220065
1,169,0.6338784287220065
1,170,0.6338784287220065
1,171,0.6364785265580742
1,172,0.6458195322038202
1,173,0.6618783455587716
1,174,0.6618783455587716
1,175,0.6858670567747852
1,176,0.694595354824788
1,177,0.6982197245110038
1,178,0.6982197245110038
1,179,0.7145696977672187
1,180,0.7291205800327674
1,181,0.7342941877882914
1,182,0.7788545379134209
1,183,0.8068224749384327
1,184,0.8156009281764453
1,185,0.8170083422011079
1,186,0.8348595965530842
1,187,0.8348595965530842
1,188,0.8360216609224908
1,189,0.8404211442553405
1,190,0.846587494748363
1,191,0.8510966542046409
1,192,0.8534120163391192
2,1,0.2089857119695659
2,2,0.2089857119695659
2,3,0.2089857119695659
2,4,0.2089857119695659
2,5,0.2089857119695659
2,6,0.2089857119695659
2,7,0.2089857119695659
2,8,0.2089857119695659
2,9,0.22965115309421977
2,10,0.22965115309421977
2,11,0.22965115309421977
2,12,0.23068663016082755
2,13,0.24556115517997104
2,14,0.24556115517997104
2,15,0.24556115517997104
2,16,0.24556115517997104
2,17,0.24556115517997104
2,18,0.24556115517997104
2,19,0.24556115517997104
2,20,0.24556115517997104
2,21,0.24556115517997104
2,22,0.24556115517997104
2,23,0.24556115517997104
2,24,0.24556115517997104
2,25,0.24556115517997104
2,26,0.24556115517997104
2,27,0.24556115517997104
2,28,0.24556115517997104
2,29,0.24556115517997104
2,30,0.24556115517997104
2,31,0.24556115517997104
2,32,0.24556115517997104
2,33,0.24556115517997104
2,34,0.24556115517997104
2,35,0.24556115517997104
2,36,0.24556115517997104
2,37,0.24556115517997104
2,38,0.24556115517997104
2,39,0.24556115517997104
2,40,0.24556115517997104
2,41,0.24556115517997104
2,42,0.24556115517997104
2,43,0.24556115517997104
2,44,0.24556115517997104
2,45,0.24556115517997104
2,46,0.24556115517997104
2,47,0.24556115517997104
2,48,0.24556115517997104
2,49,0.24556115517997104
2,50,0.24556115517997104
2,51,0.24556115517997104
2,52,0.24556115517997104
2,53,0.24556115517997104
2,54,0.24556115517997104
2,55,0.24556115517997104
2,56,0.24556115517997104
2,57,0.24556115517997104
2,58,0.24556115517997104
2,59,0.2488393810737914
2,60,0.2488393810737914
2,61,0.2495341813956264
2,62,0.2495341813956264
2,63,0.2495341813956264
2,64,0.2495341813956264
2,65,0.2495341813956264
2,66,0.25329274418206515
2,67,0.2711104742174727
2,68,0.2763400092500928
2,69,0.2868431418623004
2,70,0.289089952010893
2,71,0.289089952010893
2,72,0.289089952010893
2,73,0.289089952010893
2,74,0.289089952010893
2,75,0.289089952010893
2,76,0.289089952010893
2,77,0.289089952010893
2,78,0.289089952010893
2,79,0.289089952010893
2,80,0.289089952010893
2,81,0.289089952010893
2,82,0.289089952010893
2,83,0.289089952010893
2,84,0.289089952010893
2,85,0.289089952010893
2,86,0.289089952010893
2,87,0.289089952010893
2,88,0.289089952010893
2,89,0.289089952010893
2,90,0.289089952010893
2,91,0.289089952010893
2,92,0.289089952010893
2,93,0.289089952010893
2,94,0.289089952010893
2,95,0.289089952010893
2,96,0.289089952010893
2,97,0.289089952010893
2,98,0.289089952010893
2,99,0.289089952010893
2,100,0.289089952010893
2,101,0.289089952010893
2,102,0.289089952010893
2,103,0.289089952010893
2,104,0.289089952010893
2,105,0.289089952010893
2,106,0.289089952010893
2,107,0.289089952010893
2,108,0.289089952010893
2,109,0.289089952010893
2,110,0.289089952010893
2,111,0.289089952010893
2,112,0.289089952010893
2,113,0.289089952010893
2,114,0.289089952010893
2,115,0.289089952010893
2,116,0.289089952010893
2,117,0.289089952010893
2,118,0.289089952010893
2,119,0.289089952010893
2,120,0.289089952010893
2,121,0.2911909791007469
2,122,0.2911909791007469
2,123,0.2911909791007469
2,124,0.29951143525601787
2,125,0.29951143525601787
2,126,0.29951143525601787
2,127,0.29951143525601787
2,128,0.301014570659016
2,129,0.301014570659016
2,130,0.301014570659016
2,131,0.301014570659016
2,132,0.301014570659016
2,133,0.301014570659016
2,134,0.301014570659016
2,135,0.301014570659016
2,136,0.301014570659016
2,137,0.301014570659016
2,138,0.301014570659016
2,139,0.3039949921982769
2,140,0.3039949921982769
2,141,0.30886771367531496
2,142,0.30886771367531496
2,143,0.30886771367531496
2,144,0.30886771367531496
2,145,0.3239172178478477
2,146,0.3239172178478477
2,147,0.3239172178478477
2,148,0.3239172178478477
2,149,0.3239172178478477
2,150,0.3239172178478477
2,151,0.3268570400492748
2,152,0.33191001100946915
2,153,0.33191001100946915
2,154,0.33191001100946915
2,155,0.33191001100946915
2,156,0.33191001100946915
2,157,0.33191001100946915
2,158,0.33191001100946915
2,159,0.345357416207508
2,160,0.345357416207508
2,161,0.345357416207508
2,162,0.345357416207508
2,163,0.345357416207508
2,164,0.345357416207508
2,165,0.345357416207508
2,166,0.345357416207508
2,167,0.345357416207508
2,168,0.34566534347291733
2,169,0.3569809492374293
2,170,0.3569809492374293
2,171,0.3569809492374293
2,172,0.3569809492374293
2,173,0.358166895824693
2,174,0.358166895824693
2,175,0.358166895824693
2,176,0.358166895824693
2,177,0.358166895824693
2,178,0.3599545051684099
2,179,0.3599545051684099
2,180,0.3599545051684099
2,181,0.3599545051684099
2,182,0.3599545051684099
2,183,0.3599545051684099
2,184,0.3600501008523345
2,185,0.3715228865814145
2,186,0.3715228865814145
2,187,0.3749795104293709
2,188,0.3823563969727174
2,189,0.38550609758658155
2,190,0.38550609758658155
2,191,0.39610254349456414
2,192,0.4081105866864816
2,193,0.41895228495363923
2,194,0.41895228495363923
2,195,0.41895228495363923
2,196,0.41895228495363923
2,197,0.41895228495363923
2,198,0.41895228495363923
2,199,0.41895228495363923
2,200,0.4204280519144544
2,201,0.43067825149241246
2,202,0.43157095661718603
2,203,0.4333288275686986
2,204,0.4333288275686986
2,205,0.4333288275686986
2,206,0.4333288275686986
2,207,0.4333288275686986
2,208,0.4333288275686986
2,209,0.43995982815098145
2,210,0.43995982815098145
2,211,0.43995982815098145
2,212,0.43995982815098145
2,213,0.4504388318840171
2,214,0.4504388318840171
2,215,0.45401723633581437
2,216,0.4705713390663651
2,217,0.49429465650651383
2,218,0.49429465650651383
2,219,0.49429465650651383
2,220,0.49429465650651383
2,221,0.49429465650651383
2,222,0.49885298980737575
2,223,0.498896489948472
2,224,0.5145163975898267
2,225,0.5145163975898267
2,226,0.5145163975898267
2,227,0.5145163975898267
2,228,0.5145163975898267
2,229,0.5145163975898267
2,230,0.5193250387018692
2,231,0.5212933676529397
2,232,0.5255217459262426
2,233,0.5260502144352798
2,234,0.5347763360087654
2,235,0.5525140046909753
2,236,0.567908324025269
2,237,0.5823736239772307
2,238,0.5823736239772307
2,239,0.5916549225532611
2,240,0.5916549225532611
2,241,0.5916549225532611
2,242,0.5916549225532611
2,243,0.5916549225532611
2,244,0.5916549225532611
2,245,0.602019624090143
2,246,0.6097617074315494
2,247,0.6254488067661353
2,248,0.6310395610332581
2,249,0.6377425251088767
2,250,0.6447071352198512
2,251,0.6447071352198512
2,252,0.6447071352198512
2,253,0.6447071352198512
2,254,0.6457458655676328
2,255,0.6481218528334157
2,256,0.6598772782960595
2,257,0.6733316973140829
2,258,0.680288062606634
2,259,0.6861803751320994
2,260,0.6861803751320994
2,261,0.6861803751320994
2,262,0.6899399736083697
2,263,0.6965675136910934
2,264,0.6965675136910934
2,265,0.7064284771267697
2,266,0.7176227805296467
2,267,0.7176227805296467
2,268,0.7312060685918866
2,269,0.7616004349733495
2,270,0.7709852601896391
2,271,0.7768283298143669
2,272,0.7893203732996025
2,273,0.7893203732996025
2,274,0.7893203732996025
2,275,0.7975745210292514
2,276,0.8117330326389297
2,277,0.8125819531890452
2,278,0.815497689937165
2,279,0.8192495675137675
2,280,0.8299491597878101
2,281,0.8453738005287847
2,282,0.8520633842234637
2,283,0.8721497133719828
2,284,0.8721497133719828
2,285,0.8818445579799604
2,286,0.8857362726189483
2,287,0.8954918271242108
3,1,0.23310178775532395
3,2,0.23310178775532395
3,3,0.23310178775532395
3,4,0.23310178775532395
3,5,0.23310178775532395
3,6,0.23910123834145544
3,7,0.24270084196836478
3,8,0.25230691768447716
3,9,0.2678290121352394
3,10,0.2702514756606132
3,11,0.2702514756606132
3,12,0.2702514756606132
3,13,0.2702514756606132
3,14,0.2702514756606132
3,15,0.2702514756606132
3,16,0.2702514756606132
3,17,0.2702514756606132
3,18,0.2702514756606132
3,19,0.2702514756606132
3,20,0.2702514756606132
3,21,0.2702514756606132
3,22,0.2702514756606132
3,23,0.2702514756606132
3,24,0.2702514756606132
3,25,0.2702514756606132
3,26,0.2702514756606132
3,27,0.2702514756606132
3,28,0.2702514756606132
3,29,0.2702514756606132
3,30,0.2702514756606132
3,31,0.2702514756606132
3,32,0.2702514756606132
3,33,0.2702514756606132
3,34,0.2702514756606132
3,35,0.2702514756606132
3,36,0.2702514756606132
3,37,0.2702514756606132
3,38,0.2702514756606132
3,39,0.2702514756606132
3,40,0.2702514756606132
3,41,0.2702514756606132
3,42,0.2702514756606132
3,43,0.2702514756606132
3,44,0.2702514756606132
3,45,0.2702514756606132
3,46,0.2702514756606132
3,47,0.2702514756606132
3,48,0.2702514756606132
3,49,0.2702514756606132
3,50,0.2702514756606132
3,51,0.2702514756606132
3,52,0.2702514756606132
3,53,0.2702514756606132
3,54,0.2702514756606132
3,55,0.2702514756606132
3,56,0.28275222814044954
3,57,0.28275222814044954
3,58,0.28275222814044954
3,59,0.28728714192992577
3,60,0.2937562402567403
3,61,0.2937562402567403
3,62,0.3027647489348759
3,63,0.3027647489348759
3,64,0.3027647489348759
3,65,0.3027647489348759
3,66,0.3027647489348759
3,67,0.3027647489348759
3,68,0.3027647489348759
3,69,0.3027647489348759
3,70,0.3027647489348759
3,71,0.3027647489348759
3,72,0.3027647489348759
3,73,0.3027647489348759
3,74,0.3027647489348759
3,75,0.3027647489348759
3,76,0.3027647489348759
3,77,0.3027647489348759
3,78,0.3027647489348759
3,79,0.3027647489348759
3,80,0.3027647489348759
3,81,0.3027647489348759
3,82,0.3027647489348759
3,83,0.3027647489348759
3,84,0.3027647489348759
3,85,0.3027647489348759
3,86,0.3027647489348759
3,87,0.3027647489348759
3,88,0.3107112849977239
3,89,0.3107112849977239
3,90,0.3107112849977239
3,91,0.3124528646331726
3,92,0.3124528646331726
3,93,0.3124528646331726
3,94,0.3124528646331726
3,95,0.31856511382364144
3,96,0.3188200178759363
3,97,0.3283705096669893
3,98,0.3283705096669893
3,99,0.3283705096669893
3,100,0.3283705096669893
3,101,0.3283705096669893
3,102,0.3283705096669893
3,103,0.3283705096669893
3,104,0.3283705096669893
3,105,0.3283705096669893
3,106,0.33138789311135985
3,107,0.33138789311135985
3,108,0.3440390046870152
3,109,0.3525162204976106
3,110,0.3525162204976106
3,111,0.3525162204976106
3,112,0.3525162204976106
3,113,0.3525162204976106
3,114,0.3525162204976106
3,115,0.3525162204976106
3,116,0.35307704478021873
3,117,0.35896445529369764
3,118,0.35896445529369764
3,119,0.35896445529369764
3,120,0.36978843840400416
3,121,0.36978843840400416
3,122,0.36978843840400416
3,123,0.37771534370816745
3,124,0.38587746521809585
3,125,0.38587746521809585
3,126,0.38883719659877225
3,127,0.4017247512985746
3,128,0.4017247512985746
3,129,0.4069649126024669
3,130,0.4214880130769242
3,131,0.42819688755406565
3,132,0.42819688755406565
3,133,0.4288614777550989
3,134,0.43477471448610666
3,135,0.43477471448610666
3,136,0.43477471448610666
3,137,0.43884352429010287
3,138,0.45279452928551817
3,139,0.45616330450059916
3,140,0.47155509999350775
3,141,0.4747013921013836
3,142,0.4747013921013836
3,143,0.4747013921013836
3,144,0.4747013921013836
3,145,0.4747013921013836
3,146,0.4747013921013836
3,147,0.485181032925565
3,148,0.501346784673746
3,149,0.510644539020575
3,150,0.5207740707602501
3,151,0.5322348592823628
3,152,0.5359977527159354
3,153,0.5393779102660547
3,154,0.5556526378673602
3,155,0.5716372054267767
3,156,0.5842801619205165
3,157,0.5911333450190165
3,158,0.5916364048903457
3,159,0.5946457533792258
3,160,0.5946457533792258
3,161,0.5946457533792258
3,162,0.6000472224164176
3,163,0.6273560936521854
3,164,0.6358375282913844
3,165,0.6599111881421712
3,166,0.6827933404947609
3,167,0.6961309234581006
3,168,0.7096342398704305
3,169,0.7201303020429051
3,170,0.7201303020429051
3,171,0.7201303020429051
3,172,0.7306723890242445
3,173,0.7488046598837096
3,174,0.7661641096746866
3,175,0.7986028715267929
3,176,0.8331328314283163
3,177,0.8502384811488839
3,178,0.8650290160491212
3,179,0.8810245769691566
4,1,0.2320113214636961
4,2,0.23539262097073396
4,3,0.2493897431998811
4,4,0.2588897641235363
4,5,0.27086073637265995
4,6,0.27086073637265995
4,7,0.27086073637265995
4,8,0.27086073637265995
4,9,0.27086073637265995
4,10,0.27086073637265995
4,11,0.27086073637265995
4,12,0.27086073637265995
4,13,0.27086073637265995
4,14,0.27086073637265995
4,15,0.27086073637265995
4,16,0.27086073637265995
4,17,0.27086073637265995
4,18,0.27086073637265995
4,19,0.2730828428694795
4,20,0.2761324273488239
4,21,0.2761324273488239
4,22,0.2761324273488239
4,23,0.2761324273488239
4,24,0.2761324273488239
4,25,0.2761324273488239
4,26,0.2761324273488239
4,27,0.2761324273488239
4,28,0.2761324273488239
4,29,0.2761324273488239
4,30,0.2761324273488239
4,31,0.2761324273488239
4,32,0.2777697808960848
4,33,0.2777697808960848
4,34,0.28925559057932354
4,35,0.28925559057932354
4,36,0.28925559057932354
4,37,0.28925559057932354
4,38,0.28925559057932354
4,39,0.28925559057932354
4,40,0.28925559057932354
4,41,0.28925559057932354
4,42,0.28925559057932354
4,43,0.28925559057932354
4,44,0.28925559057932354
4,45,0.2922431133520749
4,46,0.2922431133520749
4,47,0.29856739152607464
4,48,0.31272580167137387
4,49,0.31272580167137387
4,50,0.31272580167137387
4,51,0.31272580167137387
4,52,0.31272580167137387
4,53,0.31272580167137387
4,54,0.31272580167137387
4,55,0.31272580167137387
4,56,0.31272580167137387
4,57,0.31272580167137387
4,58,0.31272580167137387
4,59,0.31272580167137387
4,60,0.31272580167137387
4,61,0.31272580167137387
4,62,0.31272580167137387
4,63,0.31272580167137387
4,64,0.31272580167137387
4,65,0.31272580167137387
4,66,0.31272580167137387
4,67,0.31272580167137387
4,68,0.31272580167137387
4,69,0.31272580167137387
4,70,0.31272580167137387
4,71,0.31272580167137387
4,72,0.31272580167137387
4,73,0.31272580167137387
4,74,0.31272580167137387
4,75,0.31272580167137387
4,76,0.31272580167137387
4,77,0.31272580167137387
4,78,0.31272580167137387
4,79,0.31272580167137387
4,80,0.31272580167137387
4,81,0.31272580167137387
4,82,0.31272580167137387
4,83,0.31272580167137387
4,84,0.31272580167137387
4,85,0.31272580167137387
4,86,0.31272580167137387
4,87,0.31272580167137387
4,88,0.31272580167137387
4,89,0.31272580167137387
4,90,0.31272580167137387
4,91,0.31272580167137387
4,92,0.31272580167137387
4,93,0.31272580167137387
4,94,0.31272580167137387
4,95,0.31272580167137387
4,96,0.31272580167137387
4,97,0.31272580167137387
4,98,0.31272580167137387
4,99,0.3143031456156524
4,100,0.3143031456156524
4,101,0.3158934816260738
4,102,0.3158934816260738
4,103,0.3158934816260738
4,104,0.3176761221631592
4,105,0.3176761221631592
4,106,0.3176761221631592
4,107,0.3176761221631592
4,108,0.3176761221631592
4,109,0.3176761221631592
4,110,0.3176761221631592
4,111,0.3176761221631592
4,112,0.3176761221631592
4,113,0.33788770393683887
4,114,0.3518055783393796
4,115,0.36166100740408264
4,116,0.36166100740408264
4,117,0.36313784110121855
4,118,0.36313784110121855
4,119,0.36313784110121855
4,120,0.3632871782703184
4,121,0.37626154949238266
4,122,0.37626154949238266
4,123,0.37626154949238266
4,124,0.37626154949238266
4,125,0.37626154949238266
4,126,0.37626154949238266
4,127,0.37626154949238266
4,128,0.37626154949238266
4,129,0.37626154949238266
4,130,0.38215039017110414
4,131,0.38215039017110414
4,132,0.3942452538608536
4,133,0.42304906422884914
4,134,0.43048880560956776
4,135,0.43048880560956776
4,136,0.43048880560956776
4,137,0.43048880560956776
4,138,0.43048880560956776
4,139,0.43048880560956776
4,140,0.43048880560956776
4,141,0.43048880560956776
4,142,0.43048880560956776
4,143,0.43048880560956776
4,144,0.43729866125432887
4,145,0.4442311634986609
4,146,0.4514968667234797
4,147,0.46391883713587895
4,148,0.47140097764354955
4,149,0.473520408184251
4,150,0.473520408184251
4,151,0.473520408184251
4,152,0.473520408184251
4,153,0.473520408184251
4,154,0.473520408184251
4,155,0.473520408184251
4,156,0.4824967783256854
4,157,0.49454760325474045
4,158,0.49454760325474045
4,159,0.5033551883341222
4,160,0.5128941809098089
4,161,0.5387505527482621
4,162,0.543572352756278
4,163,0.5543995546500331
4,164,0.5566332177408866
4,165,0.5704376879895717
4,166,0.5704376879895717
4,167,0.5704376879895717
4,168,0.5830316978342812
4,169,0.5927273910529448
4,170,0.609584153347129
4,171,0.622647298988389
4,172,0.6278818602160652
4,173,0.6357062699656387
4,174,0.6410725503412612
4,175,0.6487887840615923
4,176,0.6697660969785908
4,177,0.6978121929237947
4,178,0.729235694424247
4,179,0.7382650305548476
4,180,0.7573984929073809
4,181,0.7852539114249043
4,182,0.7882182849815539
4,183,0.7897520802723904
4,184,0.8080404189239934
4,185,0.8159656071330708
4,186,0.8159656071330708
4,187,0.8388136530574226
4,188,0.8591047914976963
4,189,0.8859909018683267
5,1,0.23689184263179675
5,2,0.23689184263179675
5,3,0.23689184263179675
5,4,0.23689184263179675
5,5,0.23689184263179675
5,6,0.23689184263179675
5,7,0.23689184263179675
5,8,0.23689184263179675
5,9,0.23689184263179675
5,10,0.23689184263179675
5,11,0.23689184263179675
5,12,0.23689184263179675
5,13,0.23689184263179675
5,14,0.23689184263179675
5,15,0.23689184263179675
5,16,0.23689184263179675
5,17,0.23689184263179675
5,18,0.23689184263179675
5,19,0.23689184263179675
5,20,0.23689184263179675
5,21,0.23689184263179675
5,22,0.23689184263179675
5,23,0.23689184263179675
5,24,0.23689184263179675
5,25,0.23689184263179675
5,26,0.23689184263179675
5,27,0.23689184263179675
5,28,0.23689184263179675
5,29,0.23689184263179675
5,30,0.23689184263179675
5,31,0.23689184263179675
5,32,0.23689184263179675
5,33,0.23689184263179675
5,34,0.23689184263179675
5,35,0.23689184263179675
5,36,0.23689184263179675
5,37,0.23689184263179675
5,38,0.23689184263179675
5,39,0.24521321012399286
5,40,0.2520728712638075
5,41,0.2520728712638075
5,42,0.2520728712638075
5,43,0.2520728712638075
5,44,0.2520728712638075
5,45,0.2520728712638075
5,46,0.2520728712638075
5,47,0.2520728712638075
5,48,0.2520728712638075
5,49,0.2520728712638075
5,50,0.2520728712638075
5,51,0.2520728712638075
5,52,0.2520728712638075
5,53,0.2520728712638075
5,54,0.2520728712638075
5,55,0.2520728712638075
5,56,0.2520728712638075
5,57,0.2520728712638075
5,58,0.2520728712638075
5,59,0.2520728712638075
5,60,0.2520728712638075
5,61,0.2520728712638075
5,62,0.2520728712638075
5,63,0.2520728712638075
5,64,0.2520728712638075
5,65,0.2520728712638075
5,66,0.2520728712638075
5,67,0.2520728712638075
5,68,0.2520728712638075
5,69,0.2520728712638075
5,70,0.2520728712638075
5,71,0.2520728712638075
5,72,0.2520728712638075
5,73,0.2520728712638075
5,74,0.2520728712638075
5,75,0.26650872978409
5,76,0.2727153932344123
5,77,0.27437528489106
5,78,0.27437528489106
5,79,0.27437528489106
5,80,0.27437528489106
5,81,0.27437528489106
5,82,0.27437528489106
5,83,0.2829325573408048
5,84,0.2858299130762219
5,85,0.2858299130762219
5,86,0.29149488934646306
5,87,0.2918075574686155
5,88,0.2918075574686155
5,89,0.2918075574686155
5,90,0.2918075574686155
5,91,0.2918075574686155
5,92,0.2918075574686155
5,93,0.2918075574686155
5,94,0.2918075574686155
5,95,0.2918075574686155
5,96,0.2918075574686155
5,97,0.2918075574686155
5,98,0.2918075574686155
5,99,0.2918075574686155
5,100,0.2918075574686155
5,101,0.2918075574686155
5,102,0.2918075574686155
5,103,0.2918075574686155
5,104,0.2918075574686155
5,105,0.2918075574686155
5,106,0.2918075574686155
5,107,0.2918075574686155
5,108,0.2918075574686155
5,109,0.2918075574686155
5,110,0.2918075574686155
5,111,0.2918075574686155
5,112,0.2918075574686155
5,113,0.2918075574686155
5,114,0.2918075574686155
5,115,0.2918075574686155
5,116,0.2918075574686155
5,117,0.2918075574686155
5,118,0.2918075574686155
5,119,0.2951574585145223
5,120,0.2951574585145223
5,121,0.2951574585145223
5,122,0.2951574585145223
5,123,0.2951574585145223
5,124,0.2951574585145223
5,125,0.2951574585145223
5,126,0.3128354770577596
5,127,0.3128354770577596
5,128,0.3169646027460831
5,129,0.32922814050150956
5,130,0.3352538621630498
5,131,0.3352538621630498
5,132,0.3352538621630498
5,133,0.3352538621630498
5,134,0.3352538621630498
5,135,0.3352538621630498
5,136,0.3352538621630498
5,137,0.3352538621630498
5,138,0.3352538621630498
5,139,0.3352538621630498
5,140,0.3352538621630498
5,141,0.3352538621630498
5,142,0.3352538621630498
5,143,0.3352538621630498
5,144,0.3352538621630498
5,145,0.3352538621630498
5,146,0.3352538621630498
5,147,0.3352538621630498
5,148,0.3352538621630498
5,149,0.3352538621630498
5,150,0.3352538621630498
5,151,0.33881989011819097
5,152,0.33881989011819097
5,153,0.33881989011819097
5,154,0.3395199726536049
5,155,0.3440132160073214
5,156,0.3455390353122701
5,157,0.35941564626271716
5,158,0.3646449902524703
5,159,0.3646449902524703
5,160,0.3646449902524703
5,161,0.3646449902524703
5,162,0.3646449902524703
5,163,0.3646449902524703
5,164,0.3646449902524703
5,165,0.3646449902524703
5,166,0.3646449902524703
5,167,0.3646449902524703
5,168,0.3646449902524703
5,169,0.3646449902524703
5,170,0.37287661133710104
5,171,0.37287661133710104
5,172,0.37287661133710104
5,173,0.37287661133710104
5,174,0.37287661133710104
5,175,0.37287661133710104
5,176,0.37287661133710104
5,177,0.37287661133710104
5,178,0.37287661133710104
5,179,0.37287661133710104
5,180,0.37287661133710104
5,181,0.3772566532224611
5,182,0.38724100422976543
5,183,0.39538950113995736
5,184,0.39538950113995736
5,185,0.3980466434787919
5,186,0.3980466434787919
5,187,0.4033086649478448
5,188,0.40771666018316965
5,189,0.4165352618761396
5,190,0.42218913025109156
5,191,0.4337026590652682
5,192,0.4343371073345243
5,193,0.443668942932852
5,194,0.46568788913244
5,195,0.46568788913244
5,196,0.46568788913244
5,197,0.4710573659626019
5,198,0.4710573659626019
5,199,0.4710573659626019
5,200,0.4710573659626019
5,201,0.4710573659626019
5,202,0.4710573659626019
5,203,0.4710573659626019
5,204,0.4710573659626019
5,205,0.4710573659626019
5,206,0.4727070331515029
5,207,0.4727070331515029
5,208,0.487233452391401
5,209,0.49951157031276944
5,210,0.5195876450251076
5,211,0.5224668514856546
5,212,0.5274835949433713
5,213,0.538006433370754
5,214,0.5411482660159298
5,215,0.5411482660159298
5,216,0.5411482660159298
5,217,0.5546916920052484
5,218,0.5546916920052484
5,219,0.5546916920052484
5,220,0.5546916920052484
5,221,0.5600875400257628
5,222,0.5600875400257628
5,223,0.57128165827544
5,224,0.57128165827544
5,225,0.57128165827544
5,226,0.57128165827544
5,227,0.5793647546680857
5,228,0.5793647546680857
5,229,0.5874699472956921
5,230,0.589041885488528
5,231,0.5997713765433434
5,232,0.5997713765433434
5,233,0.5997713765433434
5,234,0.6009600656330621
5,235,0.6086024662390217
5,236,0.6116500493891249
